,song_name,song_lyrics
628,"Vino, Dinero Y Amor","Vino, Dinero Y Amor Lyrics[Intro]
Viva el vino, viva el dinero
Viva, Viva

El amor

[Verse 1]
I like to drink wine, and money is fine
But I like the girls even more
Viva el vino, viva el dinero, viva viva el amor

Some pesos you pass, put wine in her glass
And soon she will say ""sí señor""
Viva el vino, viva el dinero, viva viva el amor

[Verse 2]
With wine on your lips and money in your pocket
And your sweetheart in your arms
You're rich as you can be
So lift up your glass, let's sing it all together
Muchachas, caballeros, make this toast with me
[Verse 3]
We'll drink one more time, with money and wine
Let's drink to the girls we adore
Viva el vino, viva el dinero, viva viva el amor

Sing one more time, money and wine
Let's sing to the girls we adore

[Outro]
Viva el vino, viva el dinero, viva viva

El amorEmbed"
629,The Bullfighter Was A Lady,"The Bullfighter Was A Lady Lyrics[Verse 1]
Pedro the bull was a killer
King of the bullfighter ringer
He'd wipe up the floor with each brave matador
And have matador stew for his dinner

He heard the crowd shouting ""Ole""
But he met his master that day

[Verse 2]
The bullfighter was a lady
And it was true love at first sight
Her red cape was waving but Pedro was shaking
He wanted to date her that night

[Break]
Ole!
[Verse 3]
Pedro the bull he was smitten
First time the love bug had bitten
He once was a mad bull, a wild and a bad bull
But now he was mild as a kitten

The people were starting to hiss
But Pedro just wanted to kiss

[Verse 4]
The bullfighter was a lady
And Pedro he liked what he saw
He floated on air with a rose in his hair
As he waltzed with that sweet matador

His fate was a bad one, his tale is a sad one
It's hanging right over her door


[Outro]
Ole!Embed"
630,Your Love’s Been A Long Time Coming,"Your Love’s Been A Long Time Coming Lyrics[Verse 1]
The first time I saw you I knew I was hooked on somebody other than me
The first time I held you, your soft lips and blue eyes
Were as far as my eyes could see

Yes here in my arms I knew I had found the reason that I'm living for
And I felt the feeling, such a wonderful feeling
That I'd never felt before

[Chorus]
Baby, your love's been a long time coming
Baby your love's got a hold on me
Baby your love's sure got me humming
Baby your love's been a long time coming

[Verse 2]
Deep in my heart there's a feeling I never knew
Until I saw a love that was very new
I'm going to tell everyone what good love can do
[Chorus]

[Outro]
Baby, your love's been a long time coming
Baby your love's got a hold on meEmbed"
631,Harem Holiday,"Harem Holiday Lyrics[Verse 1]
Going to travel, going to travel wild and free
I'm going to pack my bags because this great big world is calling me
Every pretty girl's going to know I'm around
They're going to know I'm in town on a harem holiday

Twenty women, twenty women by my side
I'm going to kiss them all, because I've got to keep them satisfied
Going to have the best time money can buy
I'm going to be flying high on a harem holiday

[Chorus]
If Romeo had a harem holiday
You can bet that Juliet would have never been his girl forever

[Verse 2]
Going to go back, going to catch that midnight plane
Twenty dancing girls are waiting just to call my name
Catch that midnight plane
Twenty dancing girls are waiting just to call my name
Going to have a ball, I am not going to waste no time
I'm going to make them all mine on a harem holiday
[Chorus]

[Verse 3]
Going to travel, going to travel wild and free
I'm going to pack my bags because this great big world is calling me
Every pretty girl's going to know I'm around
They're going to know I'm in town on a harem holidayEmbed"
632,Once Is Enough,"Once Is Enough Lyrics[Verse 1]
All you got is one life
Living once can be rough
But if you live every day all the way
Once is enough

[Verse 2]
You can own just one suit
Worn and torn at the cuff
But if you're living the life that you love
Once is enough

[Verse 3]
What's the good of reaching ninety
If you waste eighty-nine
You got one life so live it
If you don't it's a crime
[Verse 4]
Life's a playful puppy
You can grab by the scruff
And if you live every second what the heck
Once is enough

[Verse 5]
Never wait until tomorrow
What if it never comes
Life is a seven layer
Don't you settle for crumbs

[Verse 6]
Life's a playful puppy
You can grab by the scruff
And if you live every second what the heck
Once is enough
And if you live every second what the heck
Once is enough
And if you live every second what the heck
Once is enoughEmbed"
633,It’s Still Here,"It’s Still Here Lyrics[Verse 1]
The day you said we'd never part
You turned around and broke my heart
You had the nerve to tell me I would soon forget
Now you've been gone away one year
And I have not forgotten, dear
The love I had for you so long
Is still here
Wow-oh

[Chorus]
It's here, still here
Because my heart cannot believe
We're really through
And though you said we'd never part
You turned around and broke my heart
The love I had for you so long
Is still here
[Chorus] [3x]Embed"
634,Fever [If I Can Dream],"Fever [If I Can Dream] Lyrics[Verse 1]
Never know how much I love you
Never knew how much I care
When you put your arms around me
I get a fever that's so hard to bear

[Chorus]
You give me fever when you kiss me
Fever when you hold me tight
Fever in the morning
Fever all through the night

[Verse 2]
Sun lights up the daytime
Moon lights up the night
I light up when you call my name
And you know I'm gonna treat you right
[Chorus]
You give me fever when you kiss me
Fever when you hold me tight
Fever in the morning
Fever all through the night

Ev'rybody's got the fever
That is something you all know
Fever isn't such a new thing
Fever started long ago




[Verse 3]
Romeo loved Juliet
Juliet she felt the same
When he put his arms around her
He said 'Julie, baby, you're my flame
Thou giv-est fever when we kisseth
Fever with thy flaming youth
Fever I'm afire
Fever yea I burn forsooth

Captain Smith and Pocahontas
Had a very mad affair
When her daddy tried to kill him
She said 'Daddy-o, don't you dare
He give me fever with his kisses
Fever when he holds me tight
Fever, I'm his misses
Oh daddy, won't you treat him right'
[Outro]
Now you've listened to my story
Here's the point that I have made
Cats were born to give chicks fever
Be it Fahrenheit or centigrade
They give you fever when we kiss you
Fever if you live and learn
Fever till you sizzle
What a lovely way to burn
What a lovely way to burn
What a lovely way to burnEmbed"
635,There Ain’t Nothing Like A Song,"There Ain’t Nothing Like A Song Lyrics[Verse 1]
When you say that's it boy
I'm finally beat
You're going ninety miles an hour
Down a dead end street

You don't want to fight no more
You think that you can't win
Come on boy take a real deep breath
Jump right in and

[Chorus]
Hold your head up high
Oh you got to be strong
Come on and sing, sing, sing
There is nothing like a song
[Verse 2]
Now they may take away your job
Take your fancy car
They may repossess your clothes, take that fine guitar
They may take everything you own
Well that's just for today
As long as you've got a song in your heart
Tomorrow's gonna be O.K

[Chorus]

[Verse 3]
There is nothing going to stop you
Once you've set your mind
The only people going to knock you
Are jealous of what they find
Just keep a smile right on your face
Don't let them get you down
When you wake up tomorrow
The world is spinning round

Hold your head up high, hey, hey, hey
You gotta be strong, all right
Come on and sing, sing, sing
There ain't nothing like a song
[Elvis Nancy Sinatra]
Well lovin's all that I can give you
(Baby that's enough)
You ain't easy to satisfy
(Baby I ain't that tough)
Now hey little girl you're about the wildest
Thing I've ever seen
(When I'm with you baby I'm a lovin' machine)
Come on and kiss me honey
Oh you gotta be strong
Come on and sing, sing
There ain't nothing like a song
Come on and sing, (sing) sing
(sing) sing, (sing) sing
There ain't nothing like a songEmbed"
636,The Girl I Never Loved,"The Girl I Never Loved Lyrics[Verse 1]
The girl I never loved
Will never know I cared
And all my dreams of her
Are dreams I'll never share
For I want her and I need her
And I know it might have been
But it ended long before it could begin

[Verse 2]
The kiss I never got
Somebody else will take
The plans I never made
Somebody else will make
Oh I'm lonely, I'm so lonely
Because it's her I'm thinking of
But she'll always be the girl I never loved
Never loved, never lovedEmbed"
637,"Easy Come, Easy Go","Easy Come, Easy Go Lyrics[Verse 1]
Easy come, easy go
Here, there, everywhere
Crazy love is in the air
Nightfall, mm, day and nightfall

So many girls in every port
You got to be a juggernaut
Full speed ahead or you'll be caught
Oh yeah, oh yeah

[Chorus]
Easy come, easy go
Up, down, all around, kiss and kiss
And pound for pound, delicious
Mm, so nutritious
[Break]
Sailor beware take it slow
Easy come, easy go, all right

[Verse 2]
When you want love to keep you warm
There's nothing like a uniform
You got a port in any storm
There she blows

[Chorus]

[Break]
Sailor beware take it slow
Easy come, easy go
Sailor beware take it slow
Easy come, easy go

[Outro]
Easy come, easy go
Easy come, easy go
Easy come, easy goEmbed"
638,Steppin’ Out of Line,"Steppin’ Out of Line LyricsWell, listen, little lady
You're steppin' out of line
What's your hurry baby
You got a lot of time

That's not love you feel
It's only make believe
Watch out, you'll break the heart
You're wearing on you sleeve

Cheating with your kisses
You think you know it all
Old worry gonna get you
You're riding for a fall

Better slow it down
I see a danger sign
'Cause the way you're steppin' 'round
You're steppin' out of line (steppin' out of line)
You're steppin' out of line
Your cheating with your kisses
You think you know it all
Old worry gonna get you
You're riding for a fall

Better slow it down
I see a danger sign
'Cause the way you're steppin' 'round
You're steppin' out of line (steppin' out of line)
You're steppin' out of line (steppin' out of line)
You're steppin' out of line

Well, you're steppin' out of lineEmbed"
